"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Score","Time","Summary","Text","sentiment"
272540,"B007OXJL0G","A1SK5ETD7RNDTV","lori olsen",0,0,3,1339113600,"LOVE MY COFFEE","This is pretty good -  I would buy it again...the flavor is not over powering. I don't like real strong coffee so this worked for me.. It is not my favorite.","Neutral"
509617,"B000LKTJ1U","A2PI925VO6INSN","CK",1,1,3,1330992000,"Tastes ok- expensive!","hiGH price and very expensive. About 40cents per full chip ( if they dont arrive smashed up!)... 3+ dollars per small baggie... but Great item. This is a homerun for me. Crispy and tasty. Great snack. This will not fill you up and is not a meal by any means. It is just a little snack with a great taste.","Neutral"
257284,"B002TSA91Q","A1V3TRGWOMA8LC","James Beswick ""In my day, we had 9 planets.""",0,0,3,1269043200,"A little too fragrant and not moisturizing enough","I made be getting used to the Vaseline brand, which is practically scent-free and leaves your skin highly moisturized. There's nothing particularly wrong with this Dove product (and we used their soaps around the house) but I prefer the scent to be lighter.","Neutral"
536200,"B001SB07XK","A1AWQ3BDH0YI03","Carroll D. Passino",1,2,3,1257724800,"Be careful","When you look at the nutritional value, it is based on 1/4  cup cereal and it isn't bad.  Carbs are acceptable for those who need to count and sugar is borderline.  However, the preparation directions were for a double serving which caught me off guard.  While it tasted fine, it gave me too many carbs and sugars and being diabetic, this was upsetting.<br /><br />Hodgson Mills should be consistent with serving size and preparation.  I looked at 2 other hot cereals from them  that I use and they are using serving for the preparation so there is no confusion.<br /><br />I emailed them but so far no response.","Neutral"
347365,"B003ZUSVD0","A1RVQ0JAT6VPL4","JuggNuttz ""juggalobr""",0,0,3,1318291200,"Energy was good, taste was so-so...","I have to say i did feel a little more of a boost from these then i did from the likes of Monster, Red Rain or Rockstar. But taste wise i wasnt too sold on... kinda tastes like a slightly watered down Gatorade, and the after taste wasnt all that great, wasnt horrible, just not to good either...  if you dont like the carbonated drinks, or the real sweet ones, id say to give these a shot, taste is always subjective, my friend wasnt overly excited about these, but he didnt feel the same on taste.","Neutral"
163501,"B001UJIFRU","A1V47LLN3XACX0","Mellisacat",1,1,3,1294444800,"Liked the pure Coconut water better.","I've always enjoyed drinking the pure Coconut water. Tried this blend when it's on sale. It's okay. But I liked the pure one better.","Neutral"
214246,"B0043QUSZO","A2702QQVSR5CXB","T. Mueller",3,3,3,1303603200,"Not quite the flavor I'd hoped for.","Normally I buy the Yamamotoyama Jasmine green tea (not decaf) and the flavor is absolutely amazing.  But I've been getting headaches from the caffeine, and since Yamamotoyama doesn't offer a decaf variety, I decided to try this.  The flavor was less than I had hoped for; not nearly as sweet or potent, even after steeping for several minutes.  I'm not sure whether it's just because it's a different brand or because it's decaffeinated, but it's just not what I'd hoped for.  I won't be buying it again.  I'd rather have the great flavor and headaches of the Yamamotoyama brand.","Neutral"
168533,"B0001ES9F8","A1GA8OMRBCOQB8","D. Gerard",0,0,3,1173398400,"BETTER BUT NOT GOOD ENOUGH","The Senseo, which is a great machine, has recently added some varietals to their coffee pod line.  Although superior to their Dark Roast, it still doesn't come up to the standards of really good varietals or even the better Italian/French Roast blends.","Neutral"
220925,"B0085E7B8W","A1KKO0BWXWMAOU","Sharon Walton ""WV Shopper""",1,1,3,1286236800,"Sweet Iced Tea K-Cup","I was a little disappointed with this product.  I didn't think the tea was sweet enough, and it was a little more expensive than the other K-Cup teas.","Neutral"
231958,"B002QTWTFW","AA2L819V3QBV8","Neiderhouse",0,0,3,1319155200,"Weird consistency and bad taste","I have had other Annie's fruit snacks and they are wonderful! But for some reason this mix is nasty. Very weird taste at first. Then gets a little bit better. My 4-year-old and her little friends ate them fine but I don't see why. Maybe it was a bad batch or something. Glad I got a good deal on them...would have been irritated if I would have paid a lot. But I do like that these are SO much better for you than others. As far as they consistency...they were just really gummy (I have never had that happen with other Annie's fruit snacks).","Neutral"
291023,"B005HG9ESG","#oc-R2OXMDDCX58FIL","MamaBear007 ""MamaBear007""",0,4,3,1341532800,"I like Fiji better.","I don't know the validity of the 9.5 PH claim because I don't have any PH strips.  I do know it doesn't taste any silkier or smoother than any other bottled water.  For good taste, I prefer <a href=""http://www.amazon.com/gp/product/B0013T5YO4"">FIJI Natural Artesian Water</a>.","Neutral"
298880,"B0012C2GFM","AIMD229QAJXWJ","Nathan Lewis",5,5,3,1330041600,"Hi-Fiber is NOT 50% hemp protein","This product is the ""high fiber"" version which is about 37% of calories from protein. If you want the higher-protein 50% protein version, search for ""nutiva 50% hemp protein.""","Neutral"
159303,"B0036ZILIY","A2JM3H3S2YRNU4","Mr. Consumer",0,0,3,1318032000,"Only if you like to chew tar...","I liked the idea of no sweeteners but this gum is extremely hard to chew.  My jaw gets too tired too fast.","Neutral"
474307,"B001FA1MHE","A39JPI41M5Y1RB","FFDR",0,1,3,1327708800,"It was great until they got rid of the attached can opener","This used to be my must-have food for my hiking, biking or xc skiing trips, but no longer so since the maker changed their cans.<br /><br />It is superior in terms of taste than most of other brands I tried (from Wholefoods) for two reasons:<br />- It uses wild Alaskan pink salmon. This type of salmon has higher fat content and is much more tastier than the leaner/dryer sockeye salmon.<br />- It is canned in its own juice instead of spring water.<br /><br />I have had the older version (the one w/ attached can opener) for years. The new can does not have opener anymore as of July 2012 at Amazon and Wholefoods. The product picture is outdated. As I buy these cans strictly for my outdoor trips, attached can opener was a crucial feature to me. Therefore, I take off 2 star for this product.<br /><br />For now, I will stick to their canned tuna that is still packed in cans with an opener.","Neutral"
75704,"B004MO6NI8","A343Y5INJ89IEZ","Princeps P ""The Princeps""",0,0,3,1329696000,"Good taste, bad value","In the cutthroat market of energy drinks, you would think someone would come along and have a lower price. I am not a coffee drinker, I prefer an energy drink when I wake up. The ""No Fear"" energy drink is like all the other products out there. The taste was not that bad and had the same ingredients as other brands. As far as the product it did its job and I liked the taste. However, the price is just like everything else out there with no bulk discount. I am able to get AMP or NOS at 2 for $3 at most gas stations in my area, I will stick with them. I would consider buying this, but not at the current price.","Neutral"
46981,"B000HOXYIE","A12YZVH0WMACPP","Siberknitter ""Siberknitter""",0,0,3,1345420800,"Not a substitute for Norfolk Lavender's Lily of the Valley","I was looking for a substitute for the Lily of the Valley products that I had always loved from Norfolk Lavender, since they appear no longer to be producing that scent. On the recommendation of someone reviewing the Caswell-Massey version, I bought a tin of the talc. This stuff doesn't smell at all like the Lily of the Valley that I know and love. It smells more like Easter Lilies or hyacinths. It is blatant and heady, unlike the Norfolk Lavender version, which was light and lovely. When I use up this tin, I will look elsewhere. I certainly won't buy this again, as it comes close to being the heady kind of perfume that gives me headaches. As talc, it is fine, but the scent is not what I wanted in the least.","Neutral"
53401,"B004BRYVJY","A1K4AIPL0NFAGF","Constance Cade",1,1,3,1319587200,"Not as thrilled as others - :(","Couldn't give these more than three stars. The smell turned me off. Smelt like old ketchup. Hard to explain. The texture was good, and the expiration date is well into 2012. Not something I really look forward to eating, but the flavor is ok. Just expected something different. If you have issues with smells, then you might not like these. Wished I had bought the Buffalo flavor. Won't repeat buy on the ketchup flavor.","Neutral"
328235,"B002K6A6B0","A3KZ698IN58X7I","Mary Acosta",9,11,3,1268784000,"Processed vs. Natural","The price per pound seemed worth the value to try this product. However, upon sampling the dried strawberries they seemed more processed than natural (somewhat indicative by their color -- the picture representing them on Amazon is not accurate). Since they taste okay, I'll finish them, but I probably won't purchase this product again through this particular company.","Neutral"
445337,"B000T8TEZU","A174IDKIPEU6YX","Nicole Kioa ""MissK""",6,7,3,1270944000,"Not too terrible","The caramel isn't too bad, it doesn't really taste like caramel, more like a super sweet toffee. It has the consistency of pudding also.","Neutral"
90280,"B0001K5LN0","A34P882LPVWKCP","K. Jenn",1,4,3,1137715200,"Love the tea, hate the false advertising...","I've always loved this tea, even though it is rather expensive.  I purchased it from Amazon because I've never been let down before.  Mistake.  The tea came in the same box shown in the advertisement, clearly stating ""25 muslin tea bags"".  My box had a STICKER over it, which said ""20 muslin tea bags"".  I figure if I'm already spending that kind of money on tea, I shouldn't get stuck with a 20% decrease in the product.","Neutral"
43096,"B000HDJZEM","A1UZCW32X430P0","Yoga teacher",0,0,3,1347753600,"Ingredient not listed.","I bought them becasue price is good and didn't see ingredients in product description, so I assume that they are caviar and salt.  Turns out it has food coloring.  Our family do not eat food coloring, so it is a big minus to us.  We ended up having to give them away.  I am sure we will enjoy it very much if there was not unatural additives. We give three stars becasue we don't want to be unfair to the vendor.  If they list more details, customers can decide better for themselves. Thank you.","Neutral"
241029,"B008EG58V8","A2ESOF0E2FTXXL","Just_Karen",0,0,3,1340496000,"sweet and cinnamony but too heavy.","Oatmeal squares (also made with a lot of wheat flour and sugar) are tasty and hold their rather substantial crunch. They also have a nice cinnamon oatmeal flavor with a strong sweet note. So that sounds great, right? Well, they hold their crunch so well that my jaw was tired after chewing through a bowl of them. After a while I felt like I was eating Legos. These hearty pieces are a bit too dense for my taste, so this cereal will not be on my list of favorites.","Neutral"
89556,"B002LANN56","A1GNYV0RA0EQSS","Sl Judge ""gatormomz""",0,0,3,1347494400,"The dogs love it, but...","I have to admit, the dogs do like it!  I think this is similar to the kids liking fast food vs a home cooked meal. The ingredients are all the healthiest for your pet, but they do eat it! I know that we try to stick to Iams, but decided to give this a try. The dogs couldn't eat it any faster than they did! They loved it!  I would make it the occassional purchase to perhaps mix in with my dogs normal food.","Neutral"
188778,"B000HDONP8","ANMP724E6GOH0","Valerat Kantarattanakul ""boone""",0,0,3,1262822400,"great product for allergy people but too expensve..","it is great product for my daughter who allergic to soy, milk, white egg, wheat.<br />but a little pricy..<br />and some package  have some thing that we could not chew.. and don t know what is it..<br />be careful for choking..","Neutral"
556513,"B002HQIPJ8","A102NBEATBBBO4","--- ""le farmer""",2,2,3,1331769600,"Doesn't go that far...","I bought this hoping to cut down on all the 1/2 gallon cardboard garbage from Rice Dream that I buy in the grocery store.  I found, to get a palatable flavor, each 21.4 oz container makes about 2 gallons (or 4 1/2 gallons).  So yes, you dispose of 1 container for every 4 store bought 1/2 gallon containers, but it actually costs more per half gallon (5$) than the price I pay for my Rice Dream (4$ per half gallon).  I was expecting it to go a lot further.  Some may prefer it less creamy but I try to approximate the thickness and sweetness level of the Rice Dream Original.","Neutral"
147581,"B001D0IZBM","A1LO3051OD33YR","Dawn",0,0,3,1346976000,"COUNT THE K-Cups","The coffee itself is awesome.  Good, strong taste.  It is the only kind I order.  However, I counted the k-cups this time since the box you see is all they come in.  They are dumped in there.  I decided to count them this time and I only received 45 k-cups not 50.  I called Amazon and they refunded me 10% which is what the 5 cups were worth.  I feel they should have done a little more for the trouble, but I won't make a deal out of that.  Just make sure you count them when you open the box.","Neutral"
480584,"B003OPCL7I","AXVK2GEM78Z2G","Linda Noto",1,1,3,1330732800,"Tower of Treats is a Great Gift","I ordered this gift for my daughter for her birthday. It was the perfect gift and she was able to share it with her roommates.","Neutral"
202939,"B004G92TBY","A1WS2R1PB7HW7E","SortaTired ""SortaTired""",1,1,3,1325721600,"Meh","Great deal on these, but the flavor is pretty weak. Not too mangoe-y in strength or flavor. You might like them; they just didn't do it for me.","Neutral"
150972,"B000HDKZJG","A2F7BHH9IUFXNE","B. Gabel",0,0,3,1216339200,"Good but with caveats","Your satisfaction with this product will depend on how you eat it. This is not the kind of cereal you pour into a bowl, add milk and eat immediately. Unfortunately, the cereal is very hard; I would not call it crunchy, it's just plain hard.<br /><br />There are two ways around this. I customarily pour this cereal on top of plain yogurt, add milk and let it sit in the fridge overnight. By morning, the cereal is soft but not soggy. Of course it's not crunchy/crispy either but when you eat gluten-free you tolerate a lot. Alternatively, you can add milk or water to the cereal and heat it in the microwave. It's actually good this way, like a form of oatmeal.<br /><br />I don't mind the flavor, but again, I've been eating gluten-free for 3 years and know not to expect too much. I do like the fact that a serving provides 5 grams of fiber (more challenging to get on a gluten-free diet) and is fortified with vitamins and minerals.","Neutral"
82743,"B001CAP2H8","ADGS32I8FDAU0","et ""et in Indiana""",0,0,3,1253059200,"I'm sorry","I guess I had high expectations but I do not think this tastes like lime.  (the service was great.)  I wanted to create the old fashioned ""green river"" drink of my childhood as well as ""nifty up"" my lemonade.  Just did not work out.  Hope someone shares what it does well for them and I will definitely try it.","Neutral"
17823,"B0052W6YZ6","A3ER3V2E06DH7D","A. K. Kaw ""AKK""",0,0,3,1313971200,"OK","It is OK.  No need to spend money on expensive mints!  It is better to brush one's teeth or chew a Big Red Cinnamon gum.","Neutral"
10422,"B0036FNN7S","A1C8BF29SHO7VT","Doco",0,0,3,1342656000,"Just OK","The coffee is overall OK.  I had to make it strong for it to taste good. When made weak it wasn't very good. My spouse didn't like it however I made it (personal taste). I used whole beans in a Breville YouBrew grinder/coffee maker. I'm glad that I tried it as Kona blend is suppose to be very good. Three stars!","Neutral"
313965,"B004JRO1S2","A376OJHLE6SU9Q","M. Wolf",0,0,3,1321315200,"Depends on what it is put on","Initially I really liked this.  I used it on a cheese Quesada.  It added nice flavor and mild heat.  However when tried on burritos did not seem to complicate it more.  The two twenty-somethings in the house gave it a complete thumbs down.<br /><br />So I guess this is my short and long:<br /><br />For things with few ingredients it add a nice zing.<br /><br />For more complex dished (even salads) stick to a salsa or traditional taco sauce.","Neutral"
147517,"B001D0IZBM","A302MVEKOR8COR","ShoeGirl",1,1,3,1258243200,"Bold K-cups coffee","I like bold coffee. This is a little bolder than I like. But for those who like it strong, they will enjoy this.","Neutral"
83792,"B001EQ5GX0","A3Q3NHV0X8DCYB","L. Smiley",4,4,3,1251504000,"A bit too cloying","I really enjoy flavored coffees, and like how mild Melitta coffees are. (I am not a fan of French roast (i.e., Starbucks) - it's too bitter and burnt tasting for me.) Melitta's French vanilla flavor, however, is my least favorite of the Melitta flavored coffees (behind hazelnut and morning decadence). I find that the flavor is too overwhelming and cloying. For those who like strong flavor, this will be a hit, but I find that I have to mix it (1 spoon of flavored to 2 spoons of regular) in order to enjoy it.","Neutral"
270268,"B005VOOJL6","A1VNV4NYXAFLTX","Nessa",0,0,3,1341360000,"careful with the variety pack","I love Torani and buy more than I care to admit. I will stay away from the variety packs though cause there is always one flavor (raspberry for example) that I hate.","Neutral"
173718,"B001SB0QSQ","A3NIMBHGBKAHS1","Art2UCC",3,3,3,1286323200,"Eh","Great alternative to the other chemical-laden gum on the market but this item loses flavor and gets hard to chew within minutes.","Neutral"
240410,"B001VJ0B0I","A126KX6FVI4T66","R. Bagula ""Roger L. Bagula""",0,1,3,1343779200,"What I noticed was the smell","I'm sorry; I can't say the dog likes this brand of food better.<br />She does eat it as well as any other dry type,<br />but not better that I can see.<br />She has been a bit off her chow lately though.<br />The smell kind of put me off.","Neutral"
468283,"B000I6N1LG","AIQ058OBQH74I","W. Alagha ""weamfox""",0,1,3,1341014400,"A bit acidic","I have tried other silver needle white teas, and I found this to be very acidic. Not sure if this is the tea itself or due to the metallic container and its material.<br />I will not order it again.","Neutral"
127877,"B003XUL1MK","A3F8JQ5J29GWUV","qv240",0,1,3,1303603200,"You get what you pay for","This is going to fall under the category of ""You get what you pay for"". It's not a terrible tea, but I do find that I have to be extremely careful with water temp and steeping time or this is bitter beyond anything drinkable. A dissapointment was that instead of nice large leaves, this rather looks like chopped hay. Kind of smells like it, too. If you're looking for a really excellent green tea to enjoy, you'd probably want to skip this. If you're just looking for a cheap tea to drink daily, this may be ok.","Neutral"
414329,"B0043RKUP6","A2FKR0WBMD2OU4","kjm",1,1,3,1348358400,"OK if you have to be gluten free","I'd stick with the real thing if you possibly can.  This has a little bit of a bitter taste after you use it.<br /><br />Real soy sauce is much better, but if you have to go gluten free and love sushi this is a good second option.","Neutral"
249203,"B004TPKAN4","A1SINHLUYMCCRK","David Ross ""Cook, Chemist, Nurse""",0,0,3,1320451200,"Nicely Spiced but too hot for some","I enjoyed these ginger snaps since they were crunchy with a strong flavor of candied ginger without being harsh. As I chewed them  I felt and tasted the tiny bits of candied ginger.  I describe myself as having a liking for strong and spicy flavors.  Some may find these cookies too spicy but if you can take a bit of heat these ginger snaps will be a  good choice for you. I received them through the Amazon Vine program and would try them again.","Neutral"
390598,"B00199CD88","A3148VTJBVQ6T","Yumiko Heyer ""Steverams""",1,3,3,1281312000,"Disappointed, only because of the roast type.","The favor is good, and I wanted to help poor famers, who need a break in life.<br />I would have prefered dark roast. I blame the web page not identifying what type of roast listed. If you expect a medium roast then you will think it is excellent.<br />The past reviewers should have noted this.","Neutral"
94745,"B005SHLWT8","A1MS4RZMF3598R","Mia Verdade ""justmefree""",0,0,3,1332633600,"Use Caution","The herb in this tea is VERY strong...so if you are sensitive this is not for you. If, however, you have trouble going to the bathroom regularly, this is amazing. I was too sensitive to take it...I was in the bathroom right away...so I gave it to a friend and it is the only thing that she has ever tried that has worked on her constipation. Not sure how good it is for dieting, but I bet if your body can tolerate it, it would work well.","Neutral"
256633,"B003JA5KBW","A1R4VHGGF1H23Y","Joseph Morse",0,0,3,1291593600,"Bittersweet energy mix","eBoost is similar to Emergen-C and similar immunity/energy boost products with some good and bad qualities. First, it has a handsome collection of vitamins comparable to Emergen-C with quite a bit more vitamin B12 (for increased attention to energy) and less vitamin C. eBoost will certainly give you a boost of energy as it's fortified with 110mg of caffeine (more than what's in a shot of espresso). I prefer my energy without caffeine (which will make you crash despite the eBoost claim to the contrary). Second, the flavor is pretty bad. Vitamins don't taste good, that's clear, but Emergen-C tastes neutral comparatively and the generic version of Emergen-C has excellent flavor.<br /><br />I like the proceeds going to cancer research, but the actual product is bittersweet in more ways than one.","Neutral"
432286,"B000HP5H8S","ANQNULYKWZTCT","joebev",0,0,3,1326067200,"Soak the beans!","This product has potential to be 5 Stars, if they would just make one change on the directions.  You need to soak the beans overnight!<br />I made this soup yesterday and after the suggested two hours of cooking, the lentils, peas and beans were still rock hard.  After six hours of cooking they were finally soft enough to be edible (but we had to go to bed or else would have cooked it another hour).<br /><br />That being said, I doctored it up a bit with Italian Seasonings and replaced two of the cups of water with 2 cups of stewed tomatoes. And of course the six hours of simmering time blended the flavors wonderfully.<br /><br />I would buy it again, but take the peas, beans and lentils out to put in a pot of water overnigh to soak and soften.","Neutral"
280301,"B004BY5PXS","A26XLFCMY9C453","BoyBandLove",0,0,3,1322870400,"Definitely caramel...","I was really looking forward to tasting this cider. The result? It was a little disappointing. I was expecting a nice tart apple flavor with a hint of caramel, but it was the other way around. You definitely taste the caramel with a teeny tiny hint of apple. I added some raspberry powder flavoring, cinnamon, and honey to it to make it a little more flavorful. All-in-all, it's just okay. I wouldn't recommend this item to anyone unless they are LOVE caramel.","Neutral"
81848,"B005CUU25G","AIX91OJ0O3BV2","Paper Pen ""S. Wilson""",0,0,3,1332374400,"A so-so reaction from our dog","I guess the idea here is that you can reward your dog with quick and tasty lick of a thin liquid on a roller ball. Seems like a decent idea, especially if you're trying to train your dog.<br /><br />The problem, in our case anyway, is that our dog is sort of lukewarm on this treat. He'll lick it sometimes, but other times, he just isn't interested. I asked him why, but he declined to comment.","Neutral"
553358,"B0029TISNG","A1Z61VQ6H6NEMD","Justin Harris",0,0,3,1336435200,"Hard to find in the middle east...","I bought these and had them shipped overseas to where i'm working... for the price, I would say they aren't worth it unless you absolutely have a craving for them...  These are smaller than the ones that come in the 2 packs.  Won't get them again.","Neutral"
531053,"B001D0IZBW","A30J1KT9PVD2L","Betty",2,3,3,1287100800,"Don't care for the this flavor","I'm a coffee lover. Due to health preference, I only drink decaffeinated coffee. I ordered several kinds to see what varieties I may like. This one I don't care for. It's just too blah for my taste buds.","Neutral"
36497,"B004CLCEDE","AV41JE4Z1KOGO","kmitraful",0,0,3,1349740800,"Just can't get over the Smell","Maybe it's me but I just can't get over the very strong fishy smell. Don't get me wrong, I love seafood but this is something else. After rinsing for a while it does go away and it does not smell or taste fishy after you cook it. It actually has no taste at all. Between the rubbery texture and pre-cooking smell, i just could not enjoy it.","Neutral"
450189,"B000EMD1Q4","A261OROB4ULA4T","Mr. Sudhakar S. Naraparaju ""Raj Naraparaju""",0,2,3,1268524800,"Raj Green Tea Ginseng","I just started using this product. It has a good taste but I am not sure about the benefits of the product. I may have to wait for a couple of months to know them.","Neutral"
13392,"B001BSBFUO","A14O7AOVA49ERX","Terri F. Brodrick",0,0,3,1303084800,"Chicken greenies","The pockets work good for holding the pills (i have several) but some of them fell apart - to help prevent it i put them into the refridgerator! Delivery was fast and effective.","Neutral"
1179,"B00283V4GQ","A1DIFTP02ERYNS","Maryhelen Price",7,8,3,1301875200,"Mini Lollipops","I ordered 48 lollipops to use as party favors only to be disappointed that the front and back of the candy had writing on it. So I rewrapped them using clear bags purchased from Michaels. Also a few were cracked or broken, so luckily I ordered more than enough. Unwrapped they are so adorable!","Neutral"
263861,"B001PIH3Z6","A1Q5YM0SC5G603","Susan Wells",0,0,3,1349136000,"Dry and Dull","These crackers were disappointing to me -- I think they are kind of dry and bland.  Won't be buying again.","Neutral"
104271,"B004S07G3W","A243F5S4EBKPPE","A. Clark",0,0,3,1349654400,"Like others said, different product but I wasn't surprised thx to other reviews.","The price was right and the other reviews set my expectations of getting something other than Parm so I wasn't disappointed.  The pre-packaged (by Hormel) ready-to-ship case does have a plain white label on the cardboard that says Grilled Chicken Parm, but the meals inside were grilled chicken and pasta.  So it is not the product listed nor the one pictured (which is also different than the one listed).  Tastes fine, about what I expected.  Good value.  All-in-all I'm very happy.<br />Here is what you are really going to get for those who might want to read up on it or see a correct picture:<br />[...]","Neutral"
308363,"B004FWZUKY","A1GUK0AG2D2FAL","M. Heller",0,0,3,1301875200,"Okay but not as good as other flavors.","We loved the smell of them cooking but enjoy the taste of the Malted Vanilla better. I gave them around a three but my husband gave them a 2 1/2.","Neutral"
441701,"B002PXPQFY","A3PTJBI4ZLOZOC","B. Martin",0,0,3,1324166400,"Great Bamboo; ok vase.","The quality of the bamboo was very good.  The vase that was sent only partially resembled the picture on the website.  It was the same shape but was a lighter green, with little to no glazed sheen.  There was also no detail on the vase (the picture has a leaf sculpted onto the side of the vase).  The vase was definitely of a lower quality than what is pictured.  A good value but a little disappointing based on the picture.  You can understand that the vases will vary but to be such a substantial change in appearance from the picture is disappointing.","Neutral"
253402,"B004JRMG98","A2C5VLIJMDPWHI","Shamontiel L. Vaughn ""I'm boycotting Amazon's...",0,1,3,1311811200,"Only eat a bit","I made the mistake of drowning my taco salad with this stuff, and it really only takes a little bit. I initially liked the spicy sauce, but after awhile I just got tired of it. I think people who really need stuff to be spicy will enjoy this. There's nothing really wrong with it, but I just prefer regular medium or hot taco sauce with a tomato base. It could be a matter of habit because that's what I'm used to though.","Neutral"
538878,"B003TOES7K","A295ODMWL5DMQT","K Cup Queen",0,0,3,1302566400,"Too little of everything","Not very sweet in comparison to Southern Sweet Tea I've had and not very tea tasting either.  Quite disappointed and won't be ordering this again.","Neutral"
3210,"B005K4Q1VI","A1NK86G7OK4E54","elf310",0,0,3,1348358400,"Decent Flavors but a little weak","Even on the small cup setting of the elite, these are a little weak for me.  Make sure you shake the cups before putting them in your machine or they will be way too weak.  I also run a cup of hot water thru the maker before using these so there is no coffe taste to them.","Neutral"
1467,"B0040WHJQM","A362X1G4N4R9S9","doorcountydi ""Caribbean snorkler""",1,1,3,1323475200,"It's OK","I like the concept, and I like Asian food, but the ""roasted peanut noodle"" variety of this McDougall's entree doesn't have enough peanut flavor for me.  Sauce is rather thin, too, and the flavor's fine--just not sure I could identify it as peanut.  I'll try a different variety next time, I think.","Neutral"
349728,"B000EQYXIK","AD02S3QAB0T1G","HMK",1,1,3,1242777600,"Okay, needs more Vinegar flavor","I normally love Terra chips (all flavors), but these were not my favorite...they needed more vinegar flavor.  The chips themselves are tasty, just not what I wanted.","Neutral"
54127,"B0029Y4PNI","A1926ZO7KQDQJO","Kathy",2,2,3,1315872000,"Moravian Meyer Lemon Cookies","These cookies have a great, lemony taste.  The only bad thing was that they're thin and many of them were broken.","Neutral"
19971,"B001G0NKVO","ATL2EJGS0OD8S","Octoberflybaby ""body-n-soul""",1,1,3,1269561600,"The only canned food my cat will eat!  Update: NOT ANYMORE!","Update 8/11/12  My cat has suddenly changed her mind about this canned food, ever since my last Amazon shipment, and she will not touch the stuff anymore.  I don't know if they changed the formula, or what... Now I have to find something else she'll eat.<br /><br />My cat, like all self-respecting felines, is a fussy eater but this product meets with her approval.  I give her a third of a can every morning and it keeps her happy all day (she eats dry food, too).  The Amazon price is a little more than I would pay at the grocery store, but my grocery store doesn't regularly stock it, so it's convenient to order it here and also not have to lug it home and pay for sales tax.","Neutral"
551729,"B004DKMVQO","A2YKJO1SOOLO47","C. Anderson",0,0,3,1345248000,"High-quality treats, but not my dog's favorite","What I like about these treats is that they are super healthy. They don't contain any grain, sugar, or similar additives (unlike so many dog treats on the market). However, like a lot of health foods they smell kinda funny (like seaweed) and I get the sense that my dog doesn't care much for them. When offered one of these treats along with her kibble or ""jerky"" treats, she forgoes these every time in favor of the other.","Neutral"
372246,"B000HBV9PW","A321B5DIQCYBLK","RC from GA",0,0,3,1282435200,"Good for a change of pace every now and again...","I'm not crazy about flavored coffee but I must admit this one is good. I got a sample pack of 5 k-cups from Keurig. You can taste and smell the pecans. It has a pleasing flavor and aroma. But I don't think I would want it every day. For me, once a week is enough.","Neutral"
226843,"B006BXV1H6","A3EFSLEMHNPP6A","Senor Zoidbergo",5,8,3,1329696000,"Tastes like Chex + Nutella","I was pleasantly surprised that the Kellogg Krave cereal was not as sweet as I thought they'd be; I imagined they would be just another cloyingly sweet kid's cereal.  The sweetness is held in check, fortunately, and the amount of sugar per serving size is acceptable.  The exterior whole grain shell reminds me of chocolate Chex, and the soft interior reminds me of Nutella.  They tasted better as a dry snack; once I added milk, they turned into a mushy mess in my bowl.  One annoying characteristic that I did not like was the tendency for bits of Krave to lodge in my teeth after eating.  I believe this is due to the textural difference between exterior and soft interior filling.","Neutral"
382038,"B003VWVTWC","A1KEIIW32S1EJ8","Sarah777",0,0,3,1305417600,"there are ok for the price","you can see on quality the price , there are ok ..... I think we would not order them again","Neutral"
461480,"B000BEZVW2","A36TXEZWKTWTHP","Don Lynne ""Don""",3,3,3,1215820800,"Not the best","The franks aren't the best substitute for hotdogs.  I didn't like them much and neither did any of the people in my house.  Before getting these I would highly recommend Smart Dogs, they have a much better texture and cook up a lot better.  The outer layer is a little tougher than regular hot dogs.  The best are Tofurkey sausages though.  They are much larger than hot dogs, but have a great taste and texture.<br /><br />Don","Neutral"
235465,"B0045GZH3U","A1XJR6X9MA37XB","Marcy Marks",1,1,3,1342569600,"Good basic broth.","This is an average basic chicken stock, although I find the flavor slightly sour and a little too salty for my taste. Unfortunately, I bought this six-pack because it offered the lowest price. I never learn!","Neutral"
24133,"B0013NUGDE","A3CMDR34KFLGFX","Reader2008 ""I write honest reviews; if you do...",1,2,3,1327536000,"Interesting taste....","I had to fight to open the sweet potato chip bag because my mind just doesn't want me to be eating sweet potato chips.  Anyway...I get the bag open and I expected them to be gross.  The chips are not gross. They taste like sweet potatos which to me means they need some butter flavor added  to make them taste good.  As it stands, they taste like an unflavored bake potatoe without any butter.<br /><br />I tried to eat a whole bag and they kept getting stuck in my teeth so I gave up.  Also, it just doesn't feel right to be eating sweet potato chips.  I have a whole box of them so I am going to continue to try to get used to them.<br />====<br /><br />Update: I still have a box of these chips left.  I couldn't stomach them, my co-workers said they were too bland, and my friend co-worker said they taste like unflavored cornflakes.<br /><br />I don't see how these will be a hit in stores.","Neutral"
185626,"B006N3I1QI","A2AD3WNP9WXTUF","jmj1492",0,0,3,1346889600,"Its ok for a little while","Glad I only bought the little pack.<br /><br />I love coffee, but this was a little off<br /><br />Had coffee flavor, but something I can't quite put my finger on.<br /><br />Its ok for a back up, or occasional coffee","Neutral"
